id,publishTime,title,cityName,provinceName,winPriceDouble
"84F8E9101D7145CC85FD9D1D9303A4AC","2023-11-13","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程(邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（三标段）)中标结果公示","济宁","山东省","0"
"E266BC3A54E1416BAED776DE72CAF196","2023-11-13","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程(邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（五标段）)中标结果公示","济宁","山东省","0"
"3044B5D3D2124E01B5F2D41B1CD0EDE4","2023-11-13","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程(邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（二标段）)中标结果公示","济宁","山东省","0"
"73019FACB4E9484AB0324EE4A09A2A29","2023-11-13","炉霍县农牧农村和科技局炉霍县2023年高素质农民培训采购项目成交公告","甘孜","四川省","277800"
"D1E438A8CF134AD58CC67688780F17E8","2023-11-13","榆社县西马乡大寨村智慧农业项目中标结果公告","晋中","山西省","0"
"886FFD832187459599A29B3955674F9C","2023-11-13","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程(邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（四标段）)中标结果公示","济宁","山东省","0"
"40E2EAF9DA9A45569FACAB49F6F0C72D","2023-11-13","三峡智慧物流园（一期）B地块设计中标候选人公示评标结果公示","武汉","湖北省","0"
"9822DDD9BD61416BBCA44B860659C81E","2023-11-13","福建林业职业技术学院关于智慧农业行业应用实训室改造完善的采购项目","南平","福建省","687830"
"B41B8F268A9F41B1ADDD63E93A436FAA","2023-11-11","2023年墨竹工卡县高标准农田改造提升工程智慧农业措施（二标段）项目(1标段)中标候选人公示","拉萨","西藏自治区","0"
"3D052ECB780448BE9F107BF2520E71D5","2023-11-10","贵阳智慧农业＆劳动教育研学基地项目1：500地形图测绘单位竞争性谈判(成交)结果公告","贵阳","贵州省","0"
"1B9BD93829E44D6EAE229FD5009D7577","2023-11-10","金口河现代农业高山蓝莓产业园一期（一批次）智慧 农业及自动化灌溉项目（第二次）","乐山","四川省","0"
"08E69C9E93E248138CB93FC0DCA89634","2023-11-10","北京市丰台区云岗街道张家坟村民委员会北京市丰台区云岗街道张家坟智慧农业园三期项目成交公告","丰台","北京市","0"
"BFD24F957B674C6A9F5E8A4504339151","2023-11-10","安徽皖丰长能投资有限责任公司宣州区杨柳镇“智慧农业”一期92.73亩园区加装安全护栏网及部分场地清表平整项目成交候选人公示","宣城","安徽省","0"
"B7F2361ED35844B798FDF1A7C3625548","2023-11-10","安徽皖丰长能投资有限责任公司宣州区杨柳镇“智慧农业”一期92.73亩园区加...","宣城","安徽省","0"
"1D3ECEA716ED431A850378E27AF4FCFD","2023-11-10","中冶天工安庆市大观区长三角三产融合智慧农业示范区-农产品加工冷链物流区一期工程混凝土招标中标候选人公示","安庆","安徽省","0"
"8CEC790D0C2B4E75BCA24F7915B63906","2023-11-10","历山镇小米特色产业示范基地项目-5G智慧农业及室外工程成交结果公告","山西","山西省","0"
"D488A0A851B948709877DC46AA5E874C","2023-11-10","【唐山市滦河下游灌区“十四五”续建配套与现代化改造工程(2023年度)-机电设备及安装工程】中标候选人公示","唐山","河北省","0"
"85F2A892F8BF4A9EB4E55FE7980E863D","2023-11-10","2023年鄯善县基层农技推广体系改革与建设项目中标(成交)结果公告","吐鲁番","新疆维吾尔自治区","1231391"
"E62B8FE5C37F4355B3C257C1155AEA55","2023-11-10","2023年墨竹工卡县高标准农田改造提升工程智慧农业措施（二标段）","拉萨","西藏自治区","0"
"7E78B14C191B481599B1D344E17D41D6","2023-11-10","贵阳智慧农业及劳动教育研学基地概念性方案设计竞争性谈判(成交)结果公告","贵阳","贵州省","95000"
"40758B5014844FA8A9019B89C2744D18","2023-11-10","荆楚理工学院2023年智慧农业与花卉工程中心平台联合采购设备项目成交结果公告","荆门","湖北省","698500"
"9D5E63FD9A0645C7B0EFA3FB5F0B2D77","2023-11-10","烟台林海嵎峡田园综合体智慧农业大数据平台建设软件测评服务成交公告","烟台","山东省","0"
"D36FEB292C00450EBB8F8EA658B53359","2023-11-10","烟台林海嵎峡田园综合体智慧农业大数据平台建设监理项目成交公告","烟台","山东省","0"
"DA4DB2E9333A45A5B633A5D7A1B619D4","2023-11-09","重庆市合川区铜溪镇弯桥智慧农业综合体建设项目的中标结果公示","合川区","重庆市","4888471.58"
"B981FA04533040909F1F6BBF03766B6D","2023-11-09","辽宁农业职业技术学院园艺技术专业群综合教育实训室及智慧农业机具库建设工程履约验收公告","营口","辽宁省","0"
"127AE1EACA814102A1FDE14BC85413BD","2023-11-09","2023年度黄冈市英山县南河等乡镇高标准农田改造提升项目物联网智慧农业中标结果公告","黄冈","湖北省","1252000"
"E68F86F19DFC45C49163281126A2B71E","2023-11-09","云之龙咨询集团有限公司关于灵山县茗桂有机茶产业综合体建设项目（智慧农业平台建设服务采购）（QZZC2023-C3-210132-YZLZ）成交结果公告","钦州","广西壮族自治区","1142000"
"C6D487E4CEC54FEFA680E67AEEC2F848","2023-11-09","云之龙咨询集团有限公司灵山县茗桂有机茶产业综合体建设项目（智慧农业平台建设服务采购）QZZC2023-C3-210132-YZLZ成交结果公告","钦州","广西壮族自治区","1142000"
"495769DDBAAD4B8F86BD5CFD5D8336F2","2023-11-09","湖北公众信息产业有限责任公司英山县智慧农业蔬菜种植示范园智能化工程项目中选人公示","黄冈","湖北省","0"
"B4ABD5726C954C3BBC3DD10E64E6752B","2023-11-09","宣州区杨柳镇“智慧农业”一期6.02亩农业大棚养殖与种植项目可行性报告编制服务采购项目结果公示（安徽皖丰长能投资有限责任公司）","宣城","安徽省","0"
"3F85900FACE64FD4A59E0F0DFE803F83","2023-11-09","吕梁市智慧农业应用管理大数据平台（二期）项目可行性研究报告（代初步设计）编制成交结果公告","吕梁","山西省","0"
"407A86F7D7D74212BDA8F536F3737428","2023-11-09","第八届中国(山西)农产品交易博览会展区设计搭建服务项目合同公告","太原","山西省","235700"
"6A41A437305F4A66B0EDF5321DB1359A","2023-11-09","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（四标段）中标人公示","济宁","山东省","0"
"99561BC4032D4DB5B1FAFB3CBB80B03F","2023-11-09","【雄安新区】启动区财富大厦项目勘察、设计中标候选人公示","张家口","河北省","0"
"0E655F0379AF4F7182A8D4729DF48BEC","2023-11-09","成交结果公告","海口","海南省","287000"
"9E4FDEA3A22F4E4A939F9CD973D3D2D6","2023-11-09","南安市乡村振兴示范区（鱼稻共生）建设运营一体化项目的中标候选人公示","泉州","福建省","0"
"7987EB77107D4AFC8426477E4A91356E","2023-11-09","榆社县西马乡大寨村智慧农业项目中标候选人公示","晋中","山西省","0"
"B123807CBDA3417ABE69C50C5EBFB93B","2023-11-09","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（二标段）中标人公示","济宁","山东省","0"
"2B31B88111164D06AD49348469FE49E5","2023-11-09","启动区财富大厦项目勘察、设计中标候选人公示","保定","河北省","0"
"D1F853F7998248A8B8EC008D3D26F03D","2023-11-09","云南省文学艺术界联合会关于普通路由器的网上超市采购项目成交公告","德宏","云南省","94312"
"308F251B2CC343159BEB3361D5507C9C","2023-11-08","大观区长三角三产融合智慧农业示范区-农产品加工冷链物流区一期工程消防设施工程中标候选人公示","安庆","安徽省","0"
"73936C0E40384024B22C2480D0213635","2023-11-08","省科投（淇县）智慧农业产业园（一期）建设项目柴油发电机组询比（文件）采购结果公告","郑州","河南省","0"
"26307CDC0B3C45AFBABDD3254516C8CC","2023-11-08","关于萧山区浦阳镇千亩良田示范项目中标公告[浙江省房地产管理咨询有限公司]","杭州","浙江省","2400880"
"CA0B8DECF7324DF6B8FCF527DC7395D6","2023-11-08","4530000JH202319181：楚雄师范学院云菌现代产业学院大学生创新创业实训基地成交结果公告","楚雄","云南省","1500540"
"679109E97FC94D47A62060232CF54A14","2023-11-08","青岛高新技术产业开发区管理委员会建设部 青岛市自然资源和规划局高新区分局2023自规储备地监管检测系统中标公告","青岛","山东省","485000"
"1088E8ED460247B88C46DD595ED7DE50","2023-11-08","福建联通、福建产互、福建数科创新业务合作伙伴常态化公开招募第62次评审招募结果公示","福州","福建省","0"
"EAE39351BA4340CB9477F979E28F24C9","2023-11-08","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（四标段）开标记录","济宁","山东省","0"
"6A2B1E6950BA408D90DB4B3A98DE63DE","2023-11-08","邹城市2023年5.1万亩高标准农田建设项目全过程工程咨询管理（监理、跟踪审计等服务）、数字农田建设及耕地地力提升工程（二标段）开标记录","济宁","山东省","0"
"CE0DF4DF46FE4862AB70B4F2A2A7143F","2023-11-07","金口河现代农业高山蓝莓产业园一期（一批次）智慧农业及自动化灌溉项目（第二次）金口河现代农业高山蓝莓产业园一期（一批次）智慧 农业及自动化灌溉项目开标记录","乐山","四川省","0"
"A898250D9E624E70A3076270CB8F4B1B","2023-11-07","左店镇乡村振兴智慧农业示范区建设项目（二次）","合肥","安徽省","2226000"
"F5A9F05D456B4E5AAF3DF8C65F6A2844","2023-11-07","龙湖区河滨高地智慧农业种植提升项目-子项目基地水环境修复及整治工程监理","汕头","广东省","232636.18"
"4CAE9946BDA94C40AF056FF43FB021D9","2023-11-07","淮安市淮阴区刘老庄镇智慧农业项目","淮安","江苏省","0"
"CAF2C2AE6C9946899135A0337C03E085","2023-11-07","【市辖区】龙湖区河滨高地智慧农业种植提升项目-子项目基地水环境修复及整治工程监理中标结果公告","汕头","广东省","232636.18"
"A4A9B9ED1ACD49F2912DC6D2279F07A8","2023-11-07","左店镇乡村振兴智慧农业示范区建设项目（二次）中标通知书","合肥","安徽省","2226000"
"96F476298B1C4CC08FFAF36E3B2008A6","2023-11-07","2023年东坝街道智慧农业项目采购结果公告","南京","江苏省","1850200.25"
"8BA0D1684D7D4F78B32ACCF0A65B97F0","2023-11-07","邛崃惠国信农智慧农业科技发展有限公司-邛崃现代农业示范园项目等工程-劳务用工服务成交结果公告","成都","四川省","154350"
"8AE06066EF2D4FEBBC4C73474C9886A6","2023-11-07","高邑县2023年度千亿级蔬菜产业提升工程项目第二标段","石家庄","河北省","0"
"D5026C60E74447839A693B68CD36793C","2023-11-07","金口河现代农业高山蓝莓产业园一期（一批次）智慧农业及自动化灌溉项目（第二次）金口河现代农业高山蓝莓产业园一期（一批次）智慧 农业及自动化灌溉项目开标记录","乐山","四川省","0"
"4A5A29DA2AEA4A249AE7CE72B9C02311","2023-11-07","苏中智慧农业产业示范城（B地块）项目全过程跟踪审计项目成交结果公告","扬州","江苏省","0"
"3AE2F271E94D4F0E90BC45685483201F","2023-11-07","大田智慧农业生产装备项目中标结果公示","三明","福建省","0"
"C5AE194D95C94A059B267B88CBC50F80","2023-11-07","中国电信潍坊分公司2023年首届智慧农业博览会展台搭建项目单一来源采购公示","潍坊","山东省","0"
"937C2D317B114D85870554FD743ECB88","2023-11-07","大田智慧农业生产装备-结果公告","三明","福建省","0"
"E0D0558FE97341019ADC59F2D6A8D2DF","2023-11-07","云岩区杨惠街道杨惠三组人居环境改造建设项目竞争性谈判(成交)结果公告","贵阳","贵州省","99500"
"438E8991A3AD4A5CBF6872FFAD92EB74","2023-11-07","沁阳市2023年农作物秸秆综合利用项目：秸秆腐熟剂采购项目合同","焦作","河南省","475000"
"65865AF4895F43C7A0ACFF6512AB0101","2023-11-07","阳高县农业农村局印刷服务直接选定采购合同","大同","山西省","20000"
"81807CF901724D9DB4083EEF1AAE493B","2023-11-06","涞源县智慧农业示范区项目","保定","河北省","485800"
"3406DA0BDF224EFAA6B3B640C32005B9","2023-11-06","广平县某智慧农业建设项目设备采购公示","邯郸","河北省","0"
"61914B9CCEB94E108803F20F7A6B6B8D","2023-11-06","涞源县智慧农业示范区项目","保定","河北省","485800"
"DDB5BA97AC7542C1878252236D4E5824","2023-11-06","大观区长三角三产融合智慧农业示范区项目-农产品加工冷链物流区工程EPC设计技术咨询服务中标结果公示","安庆","安徽省","0"
"CFC80D564FD2432CB5EE3C5374673960","2023-11-06","聊城市东昌府区100MW智慧农业教育光伏综合示范项目配套工程","聊城","山东省","0"
"17F9311A26EA4169A0820973CAAE45A6","2023-11-06","福海县齐干吉迭乡智慧农业示范项目合同公告","阿勒泰","新疆维吾尔自治区","2845000"
"0CFDABE5DF9A4E15ABA33A32B3ECABE1","2023-11-06","[某智慧农业农村建设项目（一期）合同包1]项目单一来源采购公示","西安","陕西省","0"
"6D1420547839490BBBC7E4A5F1F17204","2023-11-06","广平县某智慧农业建设项目软件采购公示","邯郸","河北省","0"
"AC94F66D46CF4C92895A802499B0237B","2023-11-06","重庆市合川区铜溪镇弯桥智慧农业综合体建设项目的中标候选人公示","合川区","重庆市","0"
"C5E7B263DD4341DD95B9AEC2C161B8C0","2023-11-06","吕梁市智慧农业应用管理大数据平台（二期）项目可行性研究报告（代初步设计）编制成交候选人公示","吕梁","山西省","0"
"BAF0DB80B4EB41F2912705F77F291300","2023-11-06","2023年中国电信黔东南分公司DICT业务合作伙伴招募项目二次供应商入围名单","黔东南","贵州省","0"
"97AE9A5E2B7449EAA020E418480A61DC","2023-11-06","黄陵县网络安全和信息化工作中心索洛湾村数字乡村建设项目中标（成交）结果公告","延安","陕西省","973400"
"35026C5E40B24EBFBE4A2E770AB1A68D","2023-11-06","道孚县农牧农村和科技局道孚县2023年高素质农民培育项目中标（成交）结果公告","甘孜","四川省","584000"
"5C1C96E2819D478CA37F716B1CBE39F1","2023-11-06","重庆市合川区铜溪镇弯桥智慧农业综合体建设项目中标候选人公示","合川区","重庆市","0"
"83D42CA4EAB94BDFAE0A5D17FA03BFAC","2023-11-06","海城小学智慧农业劳动教育蔬菜森林种植系统采购项目中标结果公示","深圳","广东省","78960"
"CAB9309203CB4376B924FDDBCAEDA193","2023-11-06","中普洱学院智慧农业与茶学新兴专业科研与教学基地数字化系统集成项目单一来源采购公示","普洱","云南省","0"
"CFA76A373F284C7E8B08A66CF8449449","2023-11-06","湖南省农业科学院湖南省农业科学院智慧农业科技创新与示范项目(包1)合同公告","长沙","湖南省","1632000"
"B396035E0F864260A3E2B18751D49DD6","2023-11-06","中农聚田现代智慧农业服务中心（二期） 项目智能配肥机设备（第三批）中标候选人公示","北京","北京市","0"
"0811F830E32D4F07BCBC211108101C0C","2023-11-03","天全县粮食现代农业园区建设项目（一期）（项目名称）设备采购园区智慧农业建设工程标段天全县粮食现代农业园区建设项目（一期）（项目名称）设备采购园区智慧农业建设工程标段中标结果公告","雅安","四川省","6198000"
"0B9B16AFBF2E4939A2AEBC46FB01C92A","2023-11-03","遵化市智慧农业示范区项目询价成交公告","唐山","河北省","454347"
"2692BC57A058496AB90A29773A10D666","2023-11-03","翁牛特旗全产业链智慧农业云平台项目(二次)","赤峰","内蒙古自治区","9675040"
"CF8D8990D15046BBBBEC9F68683BA37B","2023-11-03","2023年邓州市盛达智慧农业示范区温室种植业项目中标结果公告","南阳","河南省","13984020.79"
"3A68464C804143F68D4B55E8C9DB851F","2023-11-03","广安区龙台镇智慧农业信息化系统及附属设施配套项目成交公告","广安","四川省","737700"
"59E2029E00D9453ABA53F46D65621E29","2023-11-03","广平某智慧农业建设项目云采购公示","邯郸","河北省","0"
"E9FEEDA747DB4141BD820CD1DFDEDB22","2023-11-03","Z1302812301521411遵化市农业农村局遵化市智慧农业示范区项目结果公告","唐山","河北省","454347"
"6302A256C98540148C042CBFA36674B4","2023-11-03","Z1309292300612001献县2023年河北省智慧农业示范园建设项目结果公告","沧州","河北省","495000"
"5AC77F2E9C6F409C9CA2A3148AFBCADF","2023-11-03","中科合肥智慧农业谷有限责任公司办公家具采购","合肥","安徽省","847690"
